dataset,size,sample,sdg,qi,eq_threshold,rare_threshold,feature,n_targets,n_es,n_is,n_rs,n_eirs,ds
adult,10000,2,PrivBayes_eps1,QI1,5,0.1,fnlwgt,10000,5192,0,10000,0,0.0
adult,10000,2,PrivBayes_eps1,QI1,5,0.1,education-num,10000,5192,1617,2962,154,0.0154
adult,10000,2,PrivBayes_eps1,QI1,5,0.1,occupation,10000,5192,401,2816,10,0.001
adult,10000,2,PrivBayes_eps1,QI1,5,0.1,relationship,10000,5192,1349,797,58,0.0058
adult,10000,2,PrivBayes_eps1,QI1,5,0.1,capital-gain,10000,5192,0,823,0,0.0
adult,10000,2,PrivBayes_eps1,QI1,5,0.1,capital-loss,10000,5192,0,472,0,0.0
adult,10000,2,PrivBayes_eps1,QI1,5,0.1,hours-per-week,10000,5192,12,5200,4,0.0004
adult,10000,2,PrivBayes_eps1,QI1,5,0.1,income,10000,5192,1361,0,0,0.0
adult,10000,2,PrivBayes_eps1,QI1,5,0.1,_overall,10000,5192,1813,10000,226,0.0226
adult,10000,2,PrivBayes_eps1000,QI1,5,0.1,workclass,10000,5192,1588,2905,15,0.0015
adult,10000,2,PrivBayes_eps1000,QI1,5,0.1,fnlwgt,10000,5192,0,10000,0,0.0
adult,10000,2,PrivBayes_eps1000,QI1,5,0.1,education-num,10000,5192,2292,2962,487,0.0487
adult,10000,2,PrivBayes_eps1000,QI1,5,0.1,occupation,10000,5192,558,2816,19,0.0019
adult,10000,2,PrivBayes_eps1000,QI1,5,0.1,relationship,10000,5192,960,797,1,0.0001
adult,10000,2,PrivBayes_eps1000,QI1,5,0.1,capital-gain,10000,5192,0,823,0,0.0
adult,10000,2,PrivBayes_eps1000,QI1,5,0.1,capital-loss,10000,5192,0,472,0,0.0
adult,10000,2,PrivBayes_eps1000,QI1,5,0.1,hours-per-week,10000,5192,24,5200,11,0.0011
adult,10000,2,PrivBayes_eps1000,QI1,5,0.1,income,10000,5192,1793,0,0,0.0
adult,10000,2,PrivBayes_eps1000,QI1,5,0.1,_overall,10000,5192,2292,10000,501,0.0501
adult,10000,2,PrivSyn_eps1,QI1,5,0.1,workclass,10000,5192,897,2905,6,0.0006
adult,10000,2,PrivSyn_eps1,QI1,5,0.1,fnlwgt,10000,5192,0,10000,0,0.0
adult,10000,2,PrivSyn_eps1,QI1,5,0.1,education-num,10000,5192,1273,2962,38,0.0038
adult,10000,2,PrivSyn_eps1,QI1,5,0.1,occupation,10000,5192,249,2816,6,0.0006
adult,10000,2,PrivSyn_eps1,QI1,5,0.1,relationship,10000,5192,1131,797,19,0.0019
adult,10000,2,PrivSyn_eps1,QI1,5,0.1,capital-gain,10000,5192,0,823,0,0.0
adult,10000,2,PrivSyn_eps1,QI1,5,0.1,capital-loss,10000,5192,1441,472,0,0.0
adult,10000,2,PrivSyn_eps1,QI1,5,0.1,hours-per-week,10000,5192,405,5200,6,0.0006
adult,10000,2,PrivSyn_eps1,QI1,5,0.1,income,10000,5192,1194,0,0,0.0
adult,10000,2,PrivSyn_eps1,QI1,5,0.1,_overall,10000,5192,1526,10000,71,0.0071
adult,10000,2,PrivSyn_eps1000,QI1,5,0.1,workclass,10000,5192,1282,2905,29,0.0029
adult,10000,2,PrivSyn_eps1000,QI1,5,0.1,fnlwgt,10000,5192,0,10000,0,0.0
adult,10000,2,PrivSyn_eps1000,QI1,5,0.1,education-num,10000,5192,1893,2962,224,0.0224
adult,10000,2,PrivSyn_eps1000,QI1,5,0.1,occupation,10000,5192,401,2816,14,0.0014
adult,10000,2,PrivSyn_eps1000,QI1,5,0.1,relationship,10000,5192,1519,797,75,0.0075
adult,10000,2,PrivSyn_eps1000,QI1,5,0.1,capital-gain,10000,5192,0,823,0,0.0
adult,10000,2,PrivSyn_eps1000,QI1,5,0.1,capital-loss,10000,5192,1868,472,0,0.0
adult,10000,2,PrivSyn_eps1000,QI1,5,0.1,hours-per-week,10000,5192,656,5200,13,0.0013
adult,10000,2,PrivSyn_eps1000,QI1,5,0.1,income,10000,5192,1544,0,0,0.0
adult,10000,2,PrivSyn_eps1000,QI1,5,0.1,_overall,10000,5192,1989,10000,318,0.0318
adult,10000,2,MWEMPGM_eps1,QI1,5,0.1,workclass,10000,5192,1508,2905,4,0.0004
adult,10000,2,MWEMPGM_eps1,QI1,5,0.1,fnlwgt,10000,5192,0,10000,0,0.0
adult,10000,2,MWEMPGM_eps1,QI1,5,0.1,education-num,10000,5192,1988,2962,288,0.0288
adult,10000,2,MWEMPGM_eps1,QI1,5,0.1,occupation,10000,5192,527,2816,11,0.0011
adult,10000,2,MWEMPGM_eps1,QI1,5,0.1,relationship,10000,5192,1558,797,102,0.0102
adult,10000,2,MWEMPGM_eps1,QI1,5,0.1,capital-gain,10000,5192,0,823,0,0.0
adult,10000,2,MWEMPGM_eps1,QI1,5,0.1,capital-loss,10000,5192,0,472,0,0.0
adult,10000,2,MWEMPGM_eps1,QI1,5,0.1,hours-per-week,10000,5192,25,5200,10,0.001
adult,10000,2,MWEMPGM_eps1,QI1,5,0.1,income,10000,5192,1611,0,0,0.0
adult,10000,2,MWEMPGM_eps1,QI1,5,0.1,_overall,10000,5192,2180,10000,397,0.0397
adult,10000,2,MWEMPGM_eps1000,QI1,5,0.1,workclass,10000,5192,1520,2905,12,0.0012
adult,10000,2,MWEMPGM_eps1000,QI1,5,0.1,fnlwgt,10000,5192,0,10000,0,0.0
adult,10000,2,MWEMPGM_eps1000,QI1,5,0.1,education-num,10000,5192,2027,2962,295,0.0295
adult,10000,2,MWEMPGM_eps1000,QI1,5,0.1,occupation,10000,5192,558,2816,15,0.0015
adult,10000,2,MWEMPGM_eps1000,QI1,5,0.1,relationship,10000,5192,1576,797,91,0.0091
adult,10000,2,MWEMPGM_eps1000,QI1,5,0.1,capital-gain,10000,5192,0,823,0,0.0
adult,10000,2,MWEMPGM_eps1000,QI1,5,0.1,capital-loss,10000,5192,0,472,0,0.0
adult,10000,2,MWEMPGM_eps1000,QI1,5,0.1,hours-per-week,10000,5192,23,5200,9,0.0009
adult,10000,2,MWEMPGM_eps1000,QI1,5,0.1,income,10000,5192,1763,0,0,0.0
adult,10000,2,MWEMPGM_eps1000,QI1,5,0.1,_overall,10000,5192,2213,10000,400,0.04
adult,10000,2,PrivateGSD_eps1,QI1,5,0.1,workclass,10000,5192,1134,2905,15,0.0015
adult,10000,2,PrivateGSD_eps1,QI1,5,0.1,fnlwgt,10000,5192,0,10000,0,0.0
adult,10000,2,PrivateGSD_eps1,QI1,5,0.1,education-num,10000,5192,1687,2962,169,0.0169
adult,10000,2,PrivateGSD_eps1,QI1,5,0.1,occupation,10000,5192,413,2816,11,0.0011
adult,10000,2,PrivateGSD_eps1,QI1,5,0.1,relationship,10000,5192,1381,797,35,0.0035
adult,10000,2,PrivateGSD_eps1,QI1,5,0.1,capital-gain,10000,5192,0,823,0,0.0
adult,10000,2,PrivateGSD_eps1,QI1,5,0.1,capital-loss,10000,5192,0,472,0,0.0
adult,10000,2,PrivateGSD_eps1,QI1,5,0.1,hours-per-week,10000,5192,16,5200,5,0.0005
adult,10000,2,PrivateGSD_eps1,QI1,5,0.1,income,10000,5192,1458,0,0,0.0
adult,10000,2,PrivateGSD_eps1,QI1,5,0.1,_overall,10000,5192,1862,10000,220,0.022
adult,10000,2,PrivateGSD_eps1000,QI1,5,0.1,workclass,10000,5192,1560,2905,17,0.0017
adult,10000,2,PrivateGSD_eps1000,QI1,5,0.1,fnlwgt,10000,5192,0,10000,0,0.0
adult,10000,2,PrivateGSD_eps1000,QI1,5,0.1,education-num,10000,5192,2259,2962,463,0.0463
adult,10000,2,PrivateGSD_eps1000,QI1,5,0.1,occupation,10000,5192,597,2816,20,0.002
adult,10000,2,PrivateGSD_eps1000,QI1,5,0.1,relationship,10000,5192,1741,797,104,0.0104
adult,10000,2,PrivateGSD_eps1000,QI1,5,0.1,capital-gain,10000,5192,0,823,0,0.0
adult,10000,2,PrivateGSD_eps1000,QI1,5,0.1,capital-loss,10000,5192,0,472,0,0.0
adult,10000,2,PrivateGSD_eps1000,QI1,5,0.1,hours-per-week,10000,5192,24,5200,10,0.001
adult,10000,2,PrivateGSD_eps1000,QI1,5,0.1,income,10000,5192,1821,0,0,0.0
adult,10000,2,PrivateGSD_eps1000,QI1,5,0.1,_overall,10000,5192,2259,10000,562,0.0562
adult,10000,3,PrivBayes_eps1,QI1,5,0.1,workclass,10000,5141,1112,2899,11,0.0011
adult,10000,3,PrivBayes_eps1,QI1,5,0.1,fnlwgt,10000,5141,0,10000,0,0.0
adult,10000,3,PrivBayes_eps1,QI1,5,0.1,education-num,10000,5141,1618,2919,126,0.0126
adult,10000,3,PrivBayes_eps1,QI1,5,0.1,occupation,10000,5141,364,2912,5,0.0005
adult,10000,3,PrivBayes_eps1,QI1,5,0.1,relationship,10000,5141,1254,784,46,0.0046
adult,10000,3,PrivBayes_eps1,QI1,5,0.1,capital-gain,10000,5141,0,858,0,0.0
adult,10000,3,PrivBayes_eps1,QI1,5,0.1,capital-loss,10000,5141,0,465,0,0.0
adult,10000,3,PrivBayes_eps1,QI1,5,0.1,hours-per-week,10000,5141,16,5322,4,0.0004
adult,10000,3,PrivBayes_eps1,QI1,5,0.1,income,10000,5141,1341,0,0,0.0
adult,10000,3,PrivBayes_eps1,QI1,5,0.1,_overall,10000,5141,1777,10000,184,0.0184
adult,10000,3,PrivBayes_eps1000,QI1,5,0.1,workclass,10000,5141,1510,2899,7,0.0007
adult,10000,3,PrivBayes_eps1000,QI1,5,0.1,fnlwgt,10000,5141,0,10000,0,0.0
adult,10000,3,PrivBayes_eps1000,QI1,5,0.1,education-num,10000,5141,2233,2919,433,0.0433
adult,10000,3,PrivBayes_eps1000,QI1,5,0.1,occupation,10000,5141,518,2912,25,0.0025
adult,10000,3,PrivBayes_eps1000,QI1,5,0.1,relationship,10000,5141,1664,784,2,0.0002
adult,10000,3,PrivBayes_eps1000,QI1,5,0.1,capital-gain,10000,5141,0,858,0,0.0
adult,10000,3,PrivBayes_eps1000,QI1,5,0.1,capital-loss,10000,5141,0,465,0,0.0
adult,10000,3,PrivBayes_eps1000,QI1,5,0.1,hours-per-week,10000,5141,30,5322,19,0.0019
adult,10000,3,PrivBayes_eps1000,QI1,5,0.1,income,10000,5141,1682,0,0,0.0
adult,10000,3,PrivBayes_eps1000,QI1,5,0.1,_overall,10000,5141,2233,10000,460,0.046
adult,10000,3,PrivSyn_eps1,QI1,5,0.1,workclass,10000,5141,931,2899,4,0.0004
adult,10000,3,PrivSyn_eps1,QI1,5,0.1,fnlwgt,10000,5141,0,10000,0,0.0
adult,10000,3,PrivSyn_eps1,QI1,5,0.1,education-num,10000,5141,1343,2919,44,0.0044
adult,10000,3,PrivSyn_eps1,QI1,5,0.1,occupation,10000,5141,276,2912,6,0.0006
adult,10000,3,PrivSyn_eps1,QI1,5,0.1,relationship,10000,5141,1195,784,10,0.001
adult,10000,3,PrivSyn_eps1,QI1,5,0.1,capital-gain,10000,5141,0,858,0,0.0
adult,10000,3,PrivSyn_eps1,QI1,5,0.1,capital-loss,10000,5141,1534,465,0,0.0
adult,10000,3,PrivSyn_eps1,QI1,5,0.1,hours-per-week,10000,5141,472,5322,3,0.0003
adult,10000,3,PrivSyn_eps1,QI1,5,0.1,income,10000,5141,1241,0,0,0.0
adult,10000,3,PrivSyn_eps1,QI1,5,0.1,_overall,10000,5141,1624,10000,64,0.0064
adult,10000,3,PrivSyn_eps1000,QI1,5,0.1,workclass,10000,5141,1286,2899,11,0.0011
adult,10000,3,PrivSyn_eps1000,QI1,5,0.1,fnlwgt,10000,5141,0,10000,0,0.0
adult,10000,3,PrivSyn_eps1000,QI1,5,0.1,education-num,10000,5141,1845,2919,159,0.0159
adult,10000,3,PrivSyn_eps1000,QI1,5,0.1,occupation,10000,5141,439,2912,17,0.0017
adult,10000,3,PrivSyn_eps1000,QI1,5,0.1,relationship,10000,5141,1475,784,36,0.0036
adult,10000,3,PrivSyn_eps1000,QI1,5,0.1,capital-gain,10000,5141,0,858,0,0.0
adult,10000,3,PrivSyn_eps1000,QI1,5,0.1,capital-loss,10000,5141,1806,465,0,0.0
adult,10000,3,PrivSyn_eps1000,QI1,5,0.1,hours-per-week,10000,5141,663,5322,7,0.0007
adult,10000,3,PrivSyn_eps1000,QI1,5,0.1,income,10000,5141,1511,0,0,0.0
adult,10000,3,PrivSyn_eps1000,QI1,5,0.1,_overall,10000,5141,1934,10000,208,0.0208
adult,10000,3,MWEMPGM_eps1,QI1,5,0.1,workclass,10000,5141,1525,2899,8,0.0008
adult,10000,3,MWEMPGM_eps1,QI1,5,0.1,fnlwgt,10000,5141,0,10000,0,0.0
adult,10000,3,MWEMPGM_eps1,QI1,5,0.1,education-num,10000,5141,2020,2919,285,0.0285
adult,10000,3,MWEMPGM_eps1,QI1,5,0.1,occupation,10000,5141,545,2912,9,0.0009
adult,10000,3,MWEMPGM_eps1,QI1,5,0.1,relationship,10000,5141,1627,784,77,0.0077
adult,10000,3,MWEMPGM_eps1,QI1,5,0.1,capital-gain,10000,5141,0,858,0,0.0
adult,10000,3,MWEMPGM_eps1,QI1,5,0.1,capital-loss,10000,5141,0,465,0,0.0
adult,10000,3,MWEMPGM_eps1,QI1,5,0.1,hours-per-week,10000,5141,24,5322,15,0.0015
adult,10000,3,MWEMPGM_eps1,QI1,5,0.1,income,10000,5141,1647,0,0,0.0
adult,10000,3,MWEMPGM_eps1,QI1,5,0.1,_overall,10000,5141,2216,10000,365,0.0365
adult,10000,3,MWEMPGM_eps1000,QI1,5,0.1,workclass,10000,5141,1550,2899,12,0.0012
adult,10000,3,MWEMPGM_eps1000,QI1,5,0.1,fnlwgt,10000,5141,0,10000,0,0.0
adult,10000,3,MWEMPGM_eps1000,QI1,5,0.1,education-num,10000,5141,2054,2919,299,0.0299
adult,10000,3,MWEMPGM_eps1000,QI1,5,0.1,occupation,10000,5141,552,2912,18,0.0018
adult,10000,3,MWEMPGM_eps1000,QI1,5,0.1,relationship,10000,5141,1610,784,73,0.0073
adult,10000,3,MWEMPGM_eps1000,QI1,5,0.1,capital-gain,10000,5141,0,858,0,0.0
adult,10000,3,MWEMPGM_eps1000,QI1,5,0.1,capital-loss,10000,5141,0,465,0,0.0
adult,10000,3,MWEMPGM_eps1000,QI1,5,0.1,hours-per-week,10000,5141,25,5322,15,0.0015
adult,10000,3,MWEMPGM_eps1000,QI1,5,0.1,income,10000,5141,1773,0,0,0.0
adult,10000,3,MWEMPGM_eps1000,QI1,5,0.1,_overall,10000,5141,2231,10000,379,0.0379
adult,10000,3,PrivateGSD_eps1,QI1,5,0.1,workclass,10000,5141,1228,2899,18,0.0018
adult,10000,3,PrivateGSD_eps1,QI1,5,0.1,fnlwgt,10000,5141,0,10000,0,0.0
adult,10000,3,PrivateGSD_eps1,QI1,5,0.1,education-num,10000,5141,1747,2919,167,0.0167
adult,10000,3,PrivateGSD_eps1,QI1,5,0.1,occupation,10000,5141,359,2912,7,0.0007
adult,10000,3,PrivateGSD_eps1,QI1,5,0.1,relationship,10000,5141,1401,784,22,0.0022
adult,10000,3,PrivateGSD_eps1,QI1,5,0.1,capital-gain,10000,5141,0,858,0,0.0
adult,10000,3,PrivateGSD_eps1,QI1,5,0.1,capital-loss,10000,5141,0,465,0,0.0
adult,10000,3,PrivateGSD_eps1,QI1,5,0.1,hours-per-week,10000,5141,25,5322,11,0.0011
adult,10000,3,PrivateGSD_eps1,QI1,5,0.1,income,10000,5141,1460,0,0,0.0
adult,10000,3,PrivateGSD_eps1,QI1,5,0.1,_overall,10000,5141,1903,10000,214,0.0214
adult,10000,3,PrivateGSD_eps1000,QI1,5,0.1,workclass,10000,5141,1569,2899,19,0.0019
adult,10000,3,PrivateGSD_eps1000,QI1,5,0.1,fnlwgt,10000,5141,0,10000,0,0.0
adult,10000,3,PrivateGSD_eps1000,QI1,5,0.1,education-num,10000,5141,2314,2919,469,0.0469
adult,10000,3,PrivateGSD_eps1000,QI1,5,0.1,occupation,10000,5141,589,2912,31,0.0031
adult,10000,3,PrivateGSD_eps1000,QI1,5,0.1,relationship,10000,5141,1832,784,79,0.0079
adult,10000,3,PrivateGSD_eps1000,QI1,5,0.1,capital-gain,10000,5141,0,858,0,0.0
adult,10000,3,PrivateGSD_eps1000,QI1,5,0.1,capital-loss,10000,5141,0,465,0,0.0
adult,10000,3,PrivateGSD_eps1000,QI1,5,0.1,hours-per-week,10000,5141,29,5322,19,0.0019
adult,10000,3,PrivateGSD_eps1000,QI1,5,0.1,income,10000,5141,1886,0,0,0.0
adult,10000,3,PrivateGSD_eps1000,QI1,5,0.1,_overall,10000,5141,2316,10000,554,0.0554
adult,10000,4,PrivBayes_eps1,QI1,5,0.1,workclass,10000,5280,1188,2931,9,0.0009
adult,10000,4,PrivBayes_eps1,QI1,5,0.1,fnlwgt,10000,5280,0,10000,0,0.0
adult,10000,4,PrivBayes_eps1,QI1,5,0.1,education-num,10000,5280,1668,2929,131,0.0131
adult,10000,4,PrivBayes_eps1,QI1,5,0.1,occupation,10000,5280,362,2914,11,0.0011
adult,10000,4,PrivBayes_eps1,QI1,5,0.1,relationship,10000,5280,1324,835,58,0.0058
adult,10000,4,PrivBayes_eps1,QI1,5,0.1,capital-gain,10000,5280,0,844,0,0.0
adult,10000,4,PrivBayes_eps1,QI1,5,0.1,capital-loss,10000,5280,0,472,0,0.0
adult,10000,4,PrivBayes_eps1,QI1,5,0.1,hours-per-week,10000,5280,13,5321,4,0.0004
adult,10000,4,PrivBayes_eps1,QI1,5,0.1,income,10000,5280,1428,0,0,0.0
adult,10000,4,PrivBayes_eps1,QI1,5,0.1,_overall,10000,5280,1914,10000,200,0.02
adult,10000,4,PrivBayes_eps1000,QI1,5,0.1,workclass,10000,5280,1564,2931,8,0.0008
adult,10000,4,PrivBayes_eps1000,QI1,5,0.1,fnlwgt,10000,5280,0,10000,0,0.0
adult,10000,4,PrivBayes_eps1000,QI1,5,0.1,education-num,10000,5280,2272,2929,434,0.0434
adult,10000,4,PrivBayes_eps1000,QI1,5,0.1,occupation,10000,5280,552,2914,24,0.0024
adult,10000,4,PrivBayes_eps1000,QI1,5,0.1,relationship,10000,5280,1131,835,6,0.0006
adult,10000,4,PrivBayes_eps1000,QI1,5,0.1,capital-gain,10000,5280,0,844,0,0.0
adult,10000,4,PrivBayes_eps1000,QI1,5,0.1,capital-loss,10000,5280,0,472,0,0.0
adult,10000,4,PrivBayes_eps1000,QI1,5,0.1,hours-per-week,10000,5280,30,5321,17,0.0017
adult,10000,4,PrivBayes_eps1000,QI1,5,0.1,income,10000,5280,1784,0,0,0.0
adult,10000,4,PrivBayes_eps1000,QI1,5,0.1,_overall,10000,5280,2273,10000,461,0.0461
adult,10000,4,PrivSyn_eps1,QI1,5,0.1,workclass,10000,5280,903,2931,2,0.0002
adult,10000,4,PrivSyn_eps1,QI1,5,0.1,fnlwgt,10000,5280,0,10000,0,0.0
adult,10000,4,PrivSyn_eps1,QI1,5,0.1,education-num,10000,5280,1388,2929,35,0.0035
adult,10000,4,PrivSyn_eps1,QI1,5,0.1,occupation,10000,5280,234,2914,4,0.0004
adult,10000,4,PrivSyn_eps1,QI1,5,0.1,relationship,10000,5280,1148,835,23,0.0023
adult,10000,4,PrivSyn_eps1,QI1,5,0.1,capital-gain,10000,5280,0,844,0,0.0
adult,10000,4,PrivSyn_eps1,QI1,5,0.1,capital-loss,10000,5280,1502,472,0,0.0
adult,10000,4,PrivSyn_eps1,QI1,5,0.1,hours-per-week,10000,5280,443,5321,6,0.0006
adult,10000,4,PrivSyn_eps1,QI1,5,0.1,income,10000,5280,1185,0,0,0.0
adult,10000,4,PrivSyn_eps1,QI1,5,0.1,_overall,10000,5280,1589,10000,69,0.0069
adult,10000,4,PrivSyn_eps1000,QI1,5,0.1,workclass,10000,5280,1257,2931,21,0.0021
adult,10000,4,PrivSyn_eps1000,QI1,5,0.1,fnlwgt,10000,5280,0,10000,0,0.0
adult,10000,4,PrivSyn_eps1000,QI1,5,0.1,education-num,10000,5280,1870,2929,192,0.0192
adult,10000,4,PrivSyn_eps1000,QI1,5,0.1,occupation,10000,5280,413,2914,22,0.0022
adult,10000,4,PrivSyn_eps1000,QI1,5,0.1,relationship,10000,5280,1472,835,46,0.0046
adult,10000,4,PrivSyn_eps1000,QI1,5,0.1,capital-gain,10000,5280,0,844,0,0.0
adult,10000,4,PrivSyn_eps1000,QI1,5,0.1,capital-loss,10000,5280,1828,472,0,0.0
adult,10000,4,PrivSyn_eps1000,QI1,5,0.1,hours-per-week,10000,5280,686,5321,12,0.0012
adult,10000,4,PrivSyn_eps1000,QI1,5,0.1,income,10000,5280,1540,0,0,0.0
adult,10000,4,PrivSyn_eps1000,QI1,5,0.1,_overall,10000,5280,1966,10000,259,0.0259
adult,10000,4,MWEMPGM_eps1,QI1,5,0.1,workclass,10000,5280,1462,2931,9,0.0009
adult,10000,4,MWEMPGM_eps1,QI1,5,0.1,fnlwgt,10000,5280,0,10000,0,0.0
adult,10000,4,MWEMPGM_eps1,QI1,5,0.1,education-num,10000,5280,2000,2929,267,0.0267
adult,10000,4,MWEMPGM_eps1,QI1,5,0.1,occupation,10000,5280,461,2914,12,0.0012
adult,10000,4,MWEMPGM_eps1,QI1,5,0.1,relationship,10000,5280,1556,835,90,0.009
adult,10000,4,MWEMPGM_eps1,QI1,5,0.1,capital-gain,10000,5280,0,844,0,0.0
adult,10000,4,MWEMPGM_eps1,QI1,5,0.1,capital-loss,10000,5280,0,472,0,0.0
adult,10000,4,MWEMPGM_eps1,QI1,5,0.1,hours-per-week,10000,5280,25,5321,12,0.0012
adult,10000,4,MWEMPGM_eps1,QI1,5,0.1,income,10000,5280,1608,0,0,0.0
adult,10000,4,MWEMPGM_eps1,QI1,5,0.1,_overall,10000,5280,2160,10000,364,0.0364
adult,10000,4,MWEMPGM_eps1000,QI1,5,0.1,workclass,10000,5280,1525,2931,9,0.0009
adult,10000,4,MWEMPGM_eps1000,QI1,5,0.1,fnlwgt,10000,5280,0,10000,0,0.0
adult,10000,4,MWEMPGM_eps1000,QI1,5,0.1,education-num,10000,5280,2055,2929,284,0.0284
adult,10000,4,MWEMPGM_eps1000,QI1,5,0.1,occupation,10000,5280,574,2914,16,0.0016
adult,10000,4,MWEMPGM_eps1000,QI1,5,0.1,relationship,10000,5280,1599,835,85,0.0085
adult,10000,4,MWEMPGM_eps1000,QI1,5,0.1,capital-gain,10000,5280,0,844,0,0.0
adult,10000,4,MWEMPGM_eps1000,QI1,5,0.1,capital-loss,10000,5280,0,472,0,0.0
adult,10000,4,MWEMPGM_eps1000,QI1,5,0.1,hours-per-week,10000,5280,26,5321,12,0.0012
adult,10000,4,MWEMPGM_eps1000,QI1,5,0.1,income,10000,5280,1641,0,0,0.0
adult,10000,4,MWEMPGM_eps1000,QI1,5,0.1,_overall,10000,5280,2206,10000,380,0.038
adult,10000,4,PrivateGSD_eps1,QI1,5,0.1,workclass,10000,5280,1236,2931,18,0.0018
adult,10000,4,PrivateGSD_eps1,QI1,5,0.1,fnlwgt,10000,5280,0,10000,0,0.0
adult,10000,4,PrivateGSD_eps1,QI1,5,0.1,education-num,10000,5280,1752,2929,155,0.0155
adult,10000,4,PrivateGSD_eps1,QI1,5,0.1,occupation,10000,5280,398,2914,14,0.0014
adult,10000,4,PrivateGSD_eps1,QI1,5,0.1,relationship,10000,5280,1400,835,49,0.0049
adult,10000,4,PrivateGSD_eps1,QI1,5,0.1,capital-gain,10000,5280,0,844,0,0.0
adult,10000,4,PrivateGSD_eps1,QI1,5,0.1,capital-loss,10000,5280,0,472,0,0.0
adult,10000,4,PrivateGSD_eps1,QI1,5,0.1,hours-per-week,10000,5280,20,5321,10,0.001
adult,10000,4,PrivateGSD_eps1,QI1,5,0.1,income,10000,5280,1511,0,0,0.0
adult,10000,4,PrivateGSD_eps1,QI1,5,0.1,_overall,10000,5280,1895,10000,224,0.0224
adult,10000,4,PrivateGSD_eps1000,QI1,5,0.1,workclass,10000,5280,1556,2931,18,0.0018
adult,10000,4,PrivateGSD_eps1000,QI1,5,0.1,fnlwgt,10000,5280,0,10000,0,0.0
adult,10000,4,PrivateGSD_eps1000,QI1,5,0.1,education-num,10000,5280,2272,2929,422,0.0422
adult,10000,4,PrivateGSD_eps1000,QI1,5,0.1,occupation,10000,5280,595,2914,26,0.0026
adult,10000,4,PrivateGSD_eps1000,QI1,5,0.1,relationship,10000,5280,1756,835,97,0.0097
adult,10000,4,PrivateGSD_eps1000,QI1,5,0.1,capital-gain,10000,5280,0,844,0,0.0
adult,10000,4,PrivateGSD_eps1000,QI1,5,0.1,capital-loss,10000,5280,0,472,0,0.0
adult,10000,4,PrivateGSD_eps1000,QI1,5,0.1,hours-per-week,10000,5280,30,5321,16,0.0016
adult,10000,4,PrivateGSD_eps1000,QI1,5,0.1,income,10000,5280,1827,0,0,0.0
adult,10000,4,PrivateGSD_eps1000,QI1,5,0.1,_overall,10000,5280,2273,10000,513,0.0513
